LS-DYNA keyword deck by LS-PrePost,Rcforc Data
Time,Ma 368 X-force,Time,Ma 368 Y-force,Time,Ma 368 Z-force,
    8.2169902325e-01,   -2.3651599884e+01,    8.2169902325e-01,    5.1403598785e+01,    8.2169902325e-01,    1.1011900008e-01,
    8.2279902697e-01,   -5.8064899445e+00,    8.2279902697e-01,    4.7427600861e+01,    8.2279902697e-01,   -1.0067100078e-01,
    8.2389897108e-01,    2.6231599808e+01,    8.2389897108e-01,    5.3137699127e+01,    8.2389897108e-01,   -2.7086600661e-01,
    8.2499998808e-01,   -1.7368299484e+01,    8.2499998808e-01,    5.5389099121e+01,    8.2499998808e-01,    5.9570800513e-02,
    8.2609897852e-01,   -1.5798600197e+01,    8.2609897852e-01,    4.7620800018e+01,    8.2609897852e-01,   -7.9598702490e-02,
    8.2719898224e-01,    2.5754299164e+01,    8.2719898224e-01,    4.9162300110e+01,    8.2719898224e-01,   -2.3631300032e-01,
    8.2829898596e-01,   -7.8484902382e+00,    8.2829898596e-01,    5.8119499207e+01,    8.2829898596e-01,   -6.3257001340e-02,
    8.2939898968e-01,   -2.2032600403e+01,    8.2939898968e-01,    4.6497100830e+01,    8.2939898968e-01,    2.1212499589e-02,
    8.3050000668e-01,    1.9978700638e+01,    8.3050000668e-01,    4.7061698914e+01,    8.3050000668e-01,   -1.4016599953e-01,
    8.3159899712e-01,    3.5410900116e+00,    8.3159899712e-01,    5.9376701355e+01,    8.3159899712e-01,   -2.3841199279e-01,
    8.3270001411e-01,   -2.7238899231e+01,    8.3270001411e-01,    4.6692100525e+01,    8.3270001411e-01,    1.3049800694e-01,
    8.3380001783e-01,    1.0867300034e+01,    8.3380001783e-01,    4.6859699249e+01,    8.3380001783e-01,   -2.4306799471e-01,
    8.3490002155e-01,    1.6134700775e+01,    8.3490002155e-01,    5.8597198486e+01,    8.3490002155e-01,   -2.3773199320e-01,
    8.3599901199e-01,   -2.9213399887e+01,    8.3599901199e-01,    4.9474300385e+01,    8.3599901199e-01,    2.6568898559e-01,
    8.3710002899e-01,    7.0068597794e-01,    8.3710002899e-01,    4.6539100647e+01,    8.3710002899e-01,   -2.1240800619e-01,
    8.3819901943e-01,    2.5007900238e+01,    8.3819901943e-01,    5.4982398987e+01,    8.3819901943e-01,   -1.8263900280e-01,
    8.3929997683e-01,   -2.4468700409e+01,    8.3929997683e-01,    5.3286201477e+01,    8.3929997683e-01,    2.2628200054e-01,
    8.4039902687e-01,   -1.0127699852e+01,    8.4039902687e-01,    4.7425598145e+01,    8.4039902687e-01,   -2.8968499973e-02,
    8.4149897099e-01,    2.7806400299e+01,    8.4149897099e-01,    5.0837600708e+01,    8.4149897099e-01,   -1.9226299599e-02,
    8.4259897470e-01,   -1.4561400414e+01,    8.4259897470e-01,    5.7282501221e+01,    8.4259897470e-01,    1.6185000539e-01,
    8.4369897842e-01,   -2.0214700699e+01,    8.4369897842e-01,    4.7774600983e+01,    8.4369897842e-01,    4.6714600176e-02,
    8.4479999542e-01,    2.4738100052e+01,    8.4479999542e-01,    4.8287601471e+01,    8.4479999542e-01,   -1.1305099726e-01,
    8.4589999914e-01,   -2.0930500031e+00,    8.4589999914e-01,    5.9123600006e+01,    8.4589999914e-01,    2.8118399903e-02,
    8.4699898958e-01,   -2.6799100876e+01,    8.4699898958e-01,    4.6983001709e+01,    8.4699898958e-01,    1.5577900410e-01,
    8.4810000658e-01,    1.6795299530e+01,    8.4810000658e-01,    4.7125900269e+01,    8.4810000658e-01,   -3.5184800625e-02,
    8.4919899702e-01,    1.1446900368e+01,    8.4919899702e-01,    5.8673698425e+01,    8.4919899702e-01,   -1.3825599849e-01,
    8.5030001402e-01,   -3.2021099091e+01,    8.5030001402e-01,    4.7353298187e+01,    8.5030001402e-01,    1.1773700267e-01,
    8.5139900446e-01,    7.1860599518e+00,    8.5139900446e-01,    4.6923999786e+01,    8.5139900446e-01,   -9.5365799963e-02,
    8.5249900818e-01,    2.3132200241e+01,    8.5249900818e-01,    5.5806301117e+01,    8.5249900818e-01,   -1.5326200426e-01,
    8.5360002518e-01,   -3.0882600784e+01,    8.5360002518e-01,    5.1513000488e+01,    8.5360002518e-01,    1.1158499867e-01,
    8.5469901562e-01,   -4.2115402222e+00,    8.5469901562e-01,    4.6911300659e+01,    8.5469901562e-01,   -2.8499500826e-02,
    8.5579901934e-01,    2.8214899063e+01,    8.5579901934e-01,    5.2080101013e+01,    8.5579901934e-01,    5.2661199123e-02,
    8.5689902306e-01,   -2.2202499390e+01,    8.5689902306e-01,    5.5804298401e+01,    8.5689902306e-01,    1.4083099365e-01,
    8.5799902678e-01,   -1.6115800858e+01,    8.5799902678e-01,    4.7374599457e+01,    8.5799902678e-01,    1.7989200354e-01,
    8.5909998417e-01,    2.7890499115e+01,    8.5909998417e-01,    4.9011398315e+01,    8.5909998417e-01,    1.1105100065e-01,
    8.6019998789e-01,   -9.4680700302e+00,    8.6019998789e-01,    5.8257198334e+01,    8.6019998789e-01,    2.9769000411e-01,
    8.6129999161e-01,   -2.5121999741e+01,    8.6129999161e-01,    4.7290100098e+01,    8.6129999161e-01,    2.5970301032e-01,
    8.6239898205e-01,    2.2204099655e+01,    8.6239898205e-01,    4.7700698853e+01,    8.6239898205e-01,   -1.9991800189e-02,
    8.6349898577e-01,    5.0309700966e+00,    8.6349898577e-01,    5.8629901886e+01,    8.6349898577e-01,    4.4254299998e-01,
    8.6459898949e-01,   -3.1934000015e+01,    8.6459898949e-01,    4.7505699158e+01,    8.6459898949e-01,    2.3086600006e-01,
    8.6570000648e-01,    1.4010700226e+01,    8.6570000648e-01,    4.7077598572e+01,    8.6570000648e-01,    7.2999402881e-02,
    8.6680001020e-01,    1.8280500412e+01,    8.6680001020e-01,    5.6038799286e+01,    8.6680001020e-01,    1.4957299829e-01,
    8.6790001392e-01,   -3.4344600677e+01,    8.6790001392e-01,    4.9051799774e+01,    8.6790001392e-01,    1.5225100517e-01,
    8.6899900436e-01,    2.8525400162e+00,    8.6899900436e-01,    4.5932701111e+01,    8.6899900436e-01,    2.6246100664e-01,
    8.7009900808e-01,    2.6891399384e+01,    8.7009900808e-01,    5.1367401123e+01,    8.7009900808e-01,    8.0842897296e-02,
    8.7119901180e-01,   -2.8791099548e+01,    8.7119901180e-01,    5.3189899445e+01,    8.7119901180e-01,    2.7315700054e-01,
    8.7229901552e-01,   -9.2732295990e+00,    8.7229901552e-01,    4.5137298584e+01,    8.7229901552e-01,    1.8722599745e-01,
    8.7339997292e-01,    2.8958499908e+01,    8.7339997292e-01,    4.7705898285e+01,    8.7339997292e-01,    1.8515700102e-01,
    8.7449997663e-01,   -1.6056800842e+01,    8.7449997663e-01,    5.5400501251e+01,    8.7449997663e-01,    3.6760899425e-01,
    8.7559998035e-01,   -2.1477699280e+01,    8.7559998035e-01,    4.4513900757e+01,    8.7559998035e-01,    2.2942100465e-01,
    8.7669998407e-01,    2.6003000259e+01,    8.7669998407e-01,    4.5020198822e+01,    8.7669998407e-01,    2.0980800688e-01,
    8.7779998779e-01,   -1.2358200550e+00,    8.7779998779e-01,    5.4831501007e+01,    8.7779998779e-01,    1.3151399791e-01,
    8.7889999151e-01,   -3.0962999344e+01,    8.7889999151e-01,    4.5039199829e+01,    8.7889999151e-01,    2.4366900325e-01,
    8.7999898195e-01,    2.0071199417e+01,    8.7999898195e-01,    4.3271198273e+01,    8.7999898195e-01,    2.0671799779e-01,
    8.8109898567e-01,    1.2667900085e+01,    8.8109898567e-01,    5.2601398468e+01,    8.8109898567e-01,    1.0901799798e-01,
    8.8220000267e-01,   -3.6202301025e+01,    8.8220000267e-01,    4.7868400574e+01,    8.8220000267e-01,    1.1343400180e-01,
    8.8330000639e-01,    9.5162096024e+00,    8.8330000639e-01,    4.3242900848e+01,    8.8330000639e-01,    9.0587899089e-02,
    8.8440001011e-01,    2.3968999863e+01,    8.8440001011e-01,    4.8751800537e+01,    8.8440001011e-01,    2.4052999914e-01,
    8.8549900055e-01,   -3.2197799683e+01,    8.8549900055e-01,    5.1275100708e+01,    8.8549900055e-01,    2.9257699847e-02,
    8.8660001755e-01,   -4.4935398102e+00,    8.8660001755e-01,    4.3084598541e+01,    8.8660001755e-01,    2.0860099792e-01,
    8.8769900799e-01,    2.9948600769e+01,    8.8769900799e-01,    4.4467098236e+01,    8.8769900799e-01,    2.3791100085e-01,
    8.8879901171e-01,   -2.0166599274e+01,    8.8879901171e-01,    5.2216201782e+01,    8.8879901171e-01,    6.5192602575e-02,
    8.8990002871e-01,   -1.9428600311e+01,    8.8990002871e-01,    4.3302299500e+01,    8.8990002871e-01,    1.8181200325e-01,
    8.9099901915e-01,    3.0457500458e+01,    8.9099901915e-01,    4.1232498169e+01,    8.9099901915e-01,    1.8048299849e-01,
    8.9209902287e-01,   -4.6258502007e+00,    8.9209902287e-01,    5.1022701263e+01,    8.9209902287e-01,    1.8289099634e-01,
    8.9319902658e-01,   -3.2112998962e+01,    8.9319902658e-01,    4.4097000122e+01,    8.9319902658e-01,    1.2557199597e-01,
    8.9429998398e-01,    2.6809000015e+01,    8.9429998398e-01,    3.9865600586e+01,    8.9429998398e-01,    2.0034299791e-01,
    8.9539897442e-01,    1.0118100166e+01,    8.9539897442e-01,    4.8400299072e+01,    8.9539897442e-01,    2.4045999348e-01,
    8.9649999142e-01,   -3.9316501617e+01,    8.9649999142e-01,    4.5414501190e+01,    8.9649999142e-01,    1.3292300701e-01,
    8.9759999514e-01,    1.5677900314e+01,    8.9759999514e-01,    4.0890499115e+01,    8.9759999514e-01,    2.3269900680e-01,
    8.9869999886e-01,    2.4557699203e+01,    8.9869999886e-01,    4.3874198914e+01,    8.9869999886e-01,    1.1508700252e-01,
    8.9979898930e-01,   -3.6631301880e+01,    8.9979898930e-01,    4.6898200989e+01,    8.9979898930e-01,    3.2266400754e-02,
    9.0090000629e-01,   -9.1662597656e-01,    9.0090000629e-01,    4.1613601685e+01,    9.0090000629e-01,    2.0675499737e-01,
    9.0200001001e-01,    3.2575000763e+01,    9.0200001001e-01,    4.0202899933e+01,    9.0200001001e-01,    7.8239403665e-02,
    9.0309900045e-01,   -2.3795900345e+01,    9.0309900045e-01,    4.7104999542e+01,    9.0309900045e-01,    2.9172299430e-02,
    9.0419900417e-01,   -1.8340000153e+01,    9.0419900417e-01,    4.1712898254e+01,    9.0419900417e-01,    1.4768600464e-01,
