material,route,street_width_um,wafer_thickness_um,lowk_stack_um,groove_power_W,groove_speed_mm_s,groove_passes,stealth_power_W,stealth_speed_mm_s,stealth_focal_depth_um,stealth_layers,plasma_pressure_mTorr,plasma_etch_rate_um_min,blade_feed_mm_s,blade_W_um,mat_K_Ic_MPa,mat_H_GPa,mat_E_GPa,mat_k_thermal,mat_sigma_flex_MPa,a_kerf_um,a_chip_um,a_haz_um,a_lowk_cleared_um,a_wph,b_method,b_kerf_um,b_chip_um,b_haz_um,b_ssd_um,b_residual_MPa,b_wph,feasible,n_violations,die_strength_MPa,total_chipping_um,max_haz_um,governing_crack_um,throughput_wph,residual_stress_MPa
Ga2O3,laser+plasma,20.0,80.0,2.0,17.114586311163276,98.55475282698328,5,4.0,300.0,60.0,2,12.41059921965159,7.653891119103798,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.177,0.9888288000000001,1.7999999999999998,2.105,2.4333399803183218,plasma,16.0,0.05,0.0,0.0,5.0,4.121530600318806,0,1,150.0,0.9888288000000001,1.7999999999999998,0.8999999999999999,1.5300203209940884,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,37.31130828494393,281.83524125440806,5,4.0,300.0,60.0,2,38.349586647185866,6.6216571113689895,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.219,1.0455136,1.8000000000000003,1.392,6.586035982913184,plasma,16.0,0.05,0.0,0.0,5.0,4.035197059770875,0,2,150.0,1.0455136,1.8000000000000003,0.9000000000000001,2.502153274200312,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,20.436652364918885,339.03123019252814,2,4.0,300.0,60.0,2,6.450375352143768,7.306422848221816,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.419,1.0019936,1.8,0.466,16.99757935762615,plasma,16.0,20.0,0.0,0.0,5.0,3.489807213401241,0,4,150.0,20.0,1.8,0.9,2.8953558740620333,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,33.00243306656884,174.58185948626283,3,4.0,300.0,60.0,2,23.214716771837153,10.610425439257758,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.058,1.0367552,1.8,1.043,6.781400720719396,plasma,16.0,0.05,0.0,0.0,5.0,5.796142326971647,0,2,150.0,1.0367552,1.8,0.9,3.125090775239559,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,23.817884519310667,190.66431060710784,5,4.0,300.0,60.0,2,35.33946179262867,13.023879031791456,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.626,1.0132544,1.7999999999999998,1.589,4.577421553155864,plasma,16.0,0.05,0.0,0.0,5.0,6.995368830067007,0,2,150.0,1.0132544,1.7999999999999998,0.8999999999999999,2.7668998568784304,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,33.84125091773912,133.83374342389112,4,4.0,300.0,60.0,2,31.801746067988887,5.764112784197854,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.091,1.0385504,1.8,1.594,4.044678197754701,plasma,16.0,0.05,0.0,0.0,5.0,3.5356441193814008,0,2,150.0,1.0385504,1.8,0.9,1.8865349105741478,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,30.356167486958608,208.45715491818805,4,4.0,300.0,60.0,2,6.273783241315736,12.655936594722297,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.949,1.0308256000000002,1.7999999999999998,1.258,6.127192838448033,plasma,16.0,0.05,0.0,0.0,5.0,5.53504680028554,0,2,150.0,1.0308256000000002,1.7999999999999998,0.8999999999999999,2.9080434089645486,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,26.050835607956007,235.19329297020147,5,4.0,300.0,60.0,2,6.803160072307676,14.611422680310335,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.746,1.0197824,1.8,1.449,5.572003596136686,plasma,16.0,0.05,0.0,0.0,5.0,6.324335330845784,0,2,150.0,1.0197824,1.8,0.9,2.9621902522228747,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,19.560468379886746,309.89789360218936,5,4.0,300.0,60.0,2,27.182671480323727,7.184431040810996,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.36,0.998784,1.8,1.211,7.182934778235145,plasma,16.0,0.05,0.0,0.0,5.0,4.2374986076194965,0,2,150.0,0.998784,1.8,0.9,2.665194488949361,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,17.502866410352908,305.76510005794717,4,4.0,300.0,60.0,2,28.737833538073183,12.094393979176992,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.208,0.9905152,1.7999999999999998,0.959,8.677143547940291,plasma,16.0,20.0,0.0,0.0,5.0,6.528790217782007,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,3.7256015175988666,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,37.711739223012884,378.3430485541255,5,4.0,300.0,60.0,2,18.193680331247954,4.424293841474643,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.233,1.0462752000000002,1.8,1.203,8.59886271953626,plasma,16.0,0.05,0.0,0.0,5.0,2.6587927310870474,0,2,150.0,1.0462752000000002,1.8,0.9,2.0308485896193034,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,27.37262634781075,359.4298156187374,6,4.0,300.0,60.0,2,15.859195163409119,4.149595447809902,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.812,1.0233728000000002,1.8,1.417,6.963431997989722,plasma,16.0,0.05,0.0,0.0,5.0,2.467300605808138,0,2,150.0,1.0233728000000002,1.8,0.9,1.8217969598909933,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,35.22952224204384,257.1782710255882,2,4.0,300.0,60.0,2,24.72987730467169,5.335565771237059,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.144,1.0414336,1.8000000000000003,0.578,13.590998347594176,plasma,16.0,20.0,0.0,0.0,5.0,3.2415832331576824,0,4,150.0,20.0,1.8000000000000003,0.9000000000000001,2.61732593744347,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,35.007477744062825,165.7752353212906,4,4.0,300.0,60.0,2,22.050365239250695,9.228593821563674,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.136,1.0409984,1.7999999999999998,1.439,4.950270432735799,plasma,16.0,0.05,0.0,0.0,5.0,5.1495337792137175,0,2,150.0,1.0409984,1.7999999999999998,0.8999999999999999,2.523968215092299,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,32.97580048496219,272.3109893051492,4,4.0,300.0,60.0,2,32.74723020739091,9.925784374066726,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.057,1.0367008,1.8,1.114,7.82057566619699,plasma,16.0,0.05,0.0,0.0,5.0,5.620544857407619,0,2,150.0,1.0367008,1.8,0.9,3.270255352998104,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,39.110081061504246,255.5501468938163,2,4.0,300.0,60.0,2,30.217059058138975,13.217365418816861,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.28,1.0488320000000002,1.7999999999999998,0.588,13.519497876249375,plasma,16.0,20.0,0.0,0.0,5.0,7.014748455048329,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,4.6184250110949225,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,28.670159402917296,250.2960913885262,3,4.0,300.0,60.0,2,17.138363679532162,9.604871543912134,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.873,1.0266912000000001,1.7999999999999998,0.854,9.377670775495005,plasma,16.0,20.0,0.0,0.0,5.0,5.197466220492798,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,3.344059619882463,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,29.987011863618548,237.57287635136686,3,4.0,300.0,60.0,2,30.78210568157583,6.883246301553958,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.932,1.0299008,1.7999999999999998,0.882,8.954334601454793,plasma,16.0,20.0,0.0,0.0,5.0,4.119082715173191,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,2.821270367910433,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,28.16717277356138,346.07210116291765,3,4.0,300.0,60.0,2,18.01949599751233,8.071801587021483,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.85,1.0254400000000001,1.7999999999999998,0.725,12.409423771819663,plasma,16.0,20.0,0.0,0.0,5.0,4.516000884068658,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,3.3110524470547733,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,25.925345877192917,277.321859916828,5,4.0,300.0,60.0,2,30.81351746985671,9.67265460311718,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.739,1.0194016000000001,1.7999999999999998,1.334,6.489120656775751,plasma,16.0,0.05,0.0,0.0,5.0,5.4835732328115885,0,2,150.0,1.0194016000000001,1.7999999999999998,0.8999999999999999,2.9720603120845936,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,15.956899895427153,288.06840715970617,6,4.0,300.0,60.0,2,26.49416631864914,14.859122041900632,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.08,0.983552,1.8,1.462,5.679050880697683,plasma,16.0,0.05,0.0,0.0,5.0,7.602707898128078,0,2,150.0,0.983552,1.8,0.9,3.2507867145866576,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,27.63014179353127,396.78729826278254,5,4.0,300.0,60.0,2,35.02325228704386,10.599813999147463,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.824,1.0240256,1.7999999999999998,1.125,8.97105011133783,plasma,16.0,0.05,0.0,0.0,5.0,5.9488179444429825,0,2,150.0,1.0240256,1.7999999999999998,0.8999999999999999,3.576917951506026,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,29.385719686158353,107.83375871402043,3,4.0,300.0,60.0,2,21.61096405199413,12.847706682861713,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.906,1.0284864,1.7999999999999998,1.306,4.328957645907003,plasma,16.0,0.05,0.0,0.0,5.0,6.706068449322227,0,2,150.0,1.0284864,1.7999999999999998,0.8999999999999999,2.6307401574899614,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,17.625752566961697,385.6371197049733,6,4.0,300.0,60.0,2,12.687561193549,8.860105790225376,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.217,0.9910048,1.8000000000000003,1.283,7.424043067098322,plasma,16.0,0.05,0.0,0.0,5.0,4.684429835279514,0,2,150.0,0.9910048,1.8000000000000003,0.9000000000000001,2.872154822685022,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,35.63699277775757,298.93359201540477,5,4.0,300.0,60.0,2,26.2707923131022,10.870862908462026,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.159,1.0422496,1.7999999999999998,1.343,6.950880665938857,plasma,16.0,0.05,0.0,0.0,5.0,5.964549457035268,0,2,150.0,1.0422496,1.7999999999999998,0.8999999999999999,3.2100263875993567,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,38.332970506601534,193.4296569486576,5,4.0,300.0,60.0,2,27.876323334034023,10.169891049583601,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.254,1.0474176000000002,1.8000000000000003,1.686,4.639960730395898,plasma,16.0,0.05,0.0,0.0,5.0,5.675461740292279,0,2,150.0,1.0474176000000002,1.8000000000000003,0.9000000000000001,2.552868743539082,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,24.541359536058092,170.77243096239397,3,4.0,300.0,60.0,2,25.652377575699738,14.887167760166033,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.666,1.0154304,1.7999999999999998,1.012,6.645720797385276,plasma,16.0,0.05,0.0,0.0,5.0,7.597374765044849,0,2,150.0,1.0154304,1.7999999999999998,0.8999999999999999,3.544877674960578,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,33.465338400567205,222.37061490781537,2,4.0,300.0,60.0,2,39.66519309905398,8.775675183227023,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.077,1.0377888000000002,1.7999999999999998,0.617,12.028097945105444,plasma,16.0,20.0,0.0,0.0,5.0,5.132296211371716,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,3.597339370574542,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,32.01145212892468,136.75433317575138,3,4.0,300.0,60.0,2,38.85586892139017,9.035484630338512,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.018,1.0345792,1.8000000000000003,1.174,5.411432430038821,plasma,16.0,0.05,0.0,0.0,5.0,5.252262628442783,0,2,150.0,1.0345792,1.8000000000000003,0.9000000000000001,2.665329809485685,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,12.878528580029553,330.29158459960036,4,4.0,300.0,60.0,2,10.290109759975268,10.446883267565369,80.0,23.0,0.5,12.0,261.0,10.0,150.0,17.781,0.9672864,1.8000000000000003,0.88,9.292321502731957,plasma,16.0,20.0,0.0,0.0,5.0,5.209120667875274,0,4,150.0,20.0,1.8000000000000003,0.9000000000000001,3.337931732785441,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,21.511210648609456,219.66941113137716,4,4.0,300.0,60.0,2,36.462875213352405,10.987816821390487,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.489,1.0058016,1.8,1.167,6.430265635517341,plasma,16.0,0.05,0.0,0.0,5.0,6.134979823784274,0,2,150.0,1.0058016,1.8,0.9,3.1395765457386364,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,21.17891132385206,318.2938957595905,4,4.0,300.0,60.0,2,9.965248872235444,5.817208735450759,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.467,1.0046048,1.7999999999999998,0.967,8.992724699961279,plasma,16.0,20.0,0.0,0.0,5.0,3.124615211959243,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,2.3188921494905186,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,16.473105069998716,263.1591147272443,4,4.0,300.0,60.0,2,11.066733041453617,8.267035228443445,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.124,0.9859456,1.8000000000000003,1.025,7.582652769416091,plasma,16.0,0.05,0.0,0.0,5.0,4.328054608011734,0,2,150.0,0.9859456,1.8000000000000003,0.9000000000000001,2.755347287082078,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,39.45200975606519,340.5645247043518,2,4.0,300.0,60.0,2,8.680374165183538,8.22740417034058,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.291,1.0494304,1.8,0.51,17.058060931549452,plasma,16.0,20.0,0.0,0.0,5.0,4.131077057955767,0,4,150.0,20.0,1.8,0.9,3.3256739468324636,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,14.570352976557135,212.5053243315389,3,4.0,300.0,60.0,2,11.427995372057477,12.438504296461753,80.0,23.0,0.5,12.0,261.0,10.0,150.0,17.954,0.9766976,1.7999999999999998,0.839,8.105240871429285,plasma,16.0,20.0,0.0,0.0,5.0,6.098407591215374,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,3.4800257545764395,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,26.4741428599038,382.4094869848671,6,4.0,300.0,60.0,2,7.390448715287884,13.97090494310831,80.0,23.0,0.5,12.0,261.0,10.0,150.0,18.767,1.0209248,1.7999999999999998,1.367,7.367629183915082,plasma,16.0,0.05,0.0,0.0,5.0,6.209117866930573,0,2,150.0,1.0209248,1.7999999999999998,0.8999999999999999,3.369472660236153,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,31.885806710885127,315.3351935479367,3,4.0,300.0,60.0,2,14.44954547559696,6.192860678313048,80.0,23.0,0.5,12.0,261.0,10.0,150.0,19.013,1.0343072000000002,1.7999999999999998,0.773,11.465218891869556,plasma,16.0,20.0,0.0,0.0,5.0,3.4979024685900804,0,4,150.0,20.0,1.7999999999999998,0.8999999999999999,2.680203982758062,20.10575
Ga2O3,laser+plasma,20.0,80.0,2.0,12.040508381201278,348.32604102971726,5,4.0,300.0,60.0,2,23.86820840583375,4.777617517808117,80.0,23.0,0.5,12.0,261.0,10.0,150.0,17.686,0.9621184,1.7999999999999998,1.06,7.984737101566053,plasma,16.0,0.05,0.0,0.0,5.0,2.9270258285847546,0,1,150.0,0.9621184,1.7999999999999998,0.8999999999999999,2.141865790189028,20.10575
Ga2O3,laser+blade,20.0,80.0,2.0,16.480311969976043,350.1864384200801,5,4.0,300.0,60.0,2,20.0,8.0,69.66879394896269,26.557173807511603,0.5,12.0,261.0,10.0,150.0,18.125,0.9860000000000001,1.8,1.11,8.023106369389758,blade,26.557173807511603,3.0402309617373833,0.0,2.469703493802438,150.0,7.985107062763186,0,3,150.0,3.0402309617373833,1.8,2.469703493802438,4.002030807937467,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,29.067259106233347,135.8762045915692,4,4.0,300.0,60.0,2,20.0,8.0,60.28711817289795,24.57098389864845,0.5,12.0,261.0,10.0,150.0,18.891,1.0276703999999999,1.8000000000000003,1.549,4.103238783634372,blade,24.57098389864845,2.621347073037293,0.0,2.129427042295947,150.0,7.003964404881423,0,2,150.0,2.621347073037293,1.8000000000000003,2.129427042295947,2.587414482073983,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,12.567975221649176,86.65037415676467,3,4.0,300.0,60.0,2,20.0,8.0,78.95032990817116,17.90462926192818,0.5,12.0,261.0,10.0,150.0,17.747,0.9654368000000001,1.8,1.284,3.515930693551666,blade,17.90462926192818,2.54081278835649,0.0,2.064005761232025,150.0,8.930163257947267,0,2,150.0,2.54081278835649,1.8,2.064005761232025,2.5227059364486615,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,39.01261771983288,396.12654733210974,2,4.0,300.0,60.0,2,20.0,8.0,61.96283343319824,22.56130480953318,0.5,12.0,261.0,10.0,150.0,19.277,1.0486688000000002,1.7999999999999998,0.472,19.174020784612175,blade,22.56130480953318,2.5220680471497636,0.0,2.0487786441375326,150.0,7.181168335250574,0,2,150.0,2.5220680471497636,1.7999999999999998,2.0487786441375326,5.224469090002507,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,21.49882239206213,172.15381556820773,2,4.0,300.0,60.0,2,20.0,8.0,72.3164417545234,22.79358966631798,0.5,12.0,261.0,10.0,150.0,18.488,1.0057472,1.8,0.659,9.639132966984123,blade,22.79358966631798,2.814878551561342,0.0,2.286640548337756,150.0,8.257246023483496,0,2,150.0,2.814878551561342,1.8,2.286640548337756,4.447418799291902,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,20.381507450385236,300.4127916753814,3,4.0,300.0,60.0,2,20.0,8.0,118.51377425182474,28.328256778954586,0.5,12.0,261.0,10.0,150.0,18.415,1.001776,1.7999999999999998,0.742,10.997241248598666,blade,28.328256778954586,4.522920265797014,0.0,3.674152432236703,150.0,12.695088143689205,0,3,131.4009364187611,4.522920265797014,1.7999999999999998,3.674152432236703,5.892664443278413,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,38.929400340167376,318.60610873402095,3,4.0,300.0,60.0,2,20.0,8.0,71.26203526295996,18.781751588210064,0.5,12.0,261.0,10.0,150.0,19.274,1.0485056000000001,1.7999999999999998,0.79,11.566950309787748,blade,18.781751588210064,2.4499432314808995,0.0,1.9901887174217487,150.0,8.149115481850439,0,2,150.0,2.4499432314808995,1.7999999999999998,1.9901887174217487,4.780893655125812,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,35.03450636462868,184.88619929980956,3,4.0,300.0,60.0,2,20.0,8.0,54.089819509763075,25.548730188749886,0.5,12.0,261.0,10.0,150.0,19.137,1.0410528000000001,1.8,1.022,7.1459065156844,blade,25.548730188749886,2.5027437189353976,0.0,2.033080704899676,150.0,6.341050134185859,0,2,150.0,2.5027437189353976,1.8,2.033080704899676,3.3597313794729273,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,31.061991930568187,257.1381443912619,4,4.0,300.0,60.0,2,20.0,8.0,96.29138472805656,25.76717696888312,0.5,12.0,261.0,10.0,150.0,18.979,1.0324576,1.7999999999999998,1.137,7.425267276780864,blade,25.76717696888312,3.6971124511409768,0.0,3.0033150943063407,150.0,10.630976217739093,0,3,145.33713537670502,3.6971124511409768,1.7999999999999998,3.0033150943063407,4.371775328227668,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,29.31334419160507,261.4634641951684,3,4.0,300.0,60.0,2,20.0,8.0,97.48836480906006,23.17542659290694,0.5,12.0,261.0,10.0,150.0,18.902,1.0282688000000002,1.7999999999999998,0.839,9.745104095000169,blade,23.17542659290694,3.473336236927487,0.0,2.821532557049003,150.0,10.745377638031103,0,3,149.94587138717065,3.473336236927487,1.7999999999999998,2.821532557049003,5.110412970618291,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,38.48573575399164,309.11931681548566,4,4.0,300.0,60.0,2,20.0,8.0,117.90692728310623,23.61149152786658,0.5,12.0,261.0,10.0,150.0,19.259,1.0476896,1.8,1.067,8.761905763208732,blade,23.61149152786658,3.992102109997451,0.0,3.2429472144585185,150.0,12.64035430781971,0,3,139.86437386818056,3.992102109997451,1.8,3.2429472144585185,5.174855033586358,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,20.537831722503206,286.76130405161535,2,4.0,300.0,60.0,2,20.0,8.0,43.34491927221089,24.268073531814494,0.5,12.0,261.0,10.0,150.0,18.426,1.0023743999999999,1.7999999999999998,0.507,14.863890514023316,blade,24.268073531814494,2.0864539910475313,0.0,1.6949115959280339,150.0,5.1626950101685924,0,2,150.0,2.0864539910475313,1.7999999999999998,1.6949115959280339,3.8317931579370863,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,19.915735141697752,151.679350535754,3,4.0,300.0,60.0,2,20.0,8.0,49.163755984865425,29.211617279435828,0.5,12.0,261.0,10.0,150.0,18.384,1.0000896000000001,1.8000000000000003,1.041,5.95803783413212,blade,29.211617279435828,2.567794413464237,0.0,2.0859240347565433,150.0,5.805466144260209,0,2,150.0,2.567794413464237,1.8000000000000003,2.0859240347565433,2.940381283995843,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,24.3272581220066,382.1830221465999,5,4.0,300.0,60.0,2,20.0,8.0,67.33951581575928,27.634532807057735,0.5,12.0,261.0,10.0,150.0,18.654,1.0147776000000002,1.8000000000000003,1.126,8.6766708738741,blade,27.634532807057735,3.0519299143369554,0.0,2.4792070297089603,150.0,7.743978944976713,0,3,150.0,3.0519299143369554,1.8000000000000003,2.4792070297089603,4.0919182432498955,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,14.273708080895933,289.69789365736455,5,4.0,300.0,60.0,2,20.0,8.0,55.53663960679978,26.011259036420526,0.5,12.0,261.0,10.0,150.0,17.925,0.9751200000000001,1.8000000000000003,1.194,6.7542608745804324,blade,26.011259036420526,2.5778271500443783,0.0,2.0940740354953737,150.0,6.4968890509873045,0,2,150.0,2.5778271500443783,1.8000000000000003,2.0940740354953737,3.311537773707097,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,13.761162891911875,395.0168712385524,3,4.0,300.0,60.0,2,20.0,8.0,88.03246908262506,26.877812517599178,0.5,12.0,261.0,10.0,150.0,17.874,0.9723456,1.8000000000000003,0.61,13.860408494611269,blade,26.877812517599178,3.5819348361533465,0.0,2.9097516243848887,150.0,9.83121057773425,0,3,147.6553154148736,3.5819348361533465,1.8000000000000003,2.9097516243848887,5.751594865164675,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,25.93673730878837,102.41884746305507,5,4.0,300.0,60.0,2,20.0,8.0,74.3494252254296,19.078494230399457,0.5,12.0,261.0,10.0,150.0,18.74,1.019456,1.8000000000000003,2.195,2.5257332763417115,blade,19.078494230399457,2.5466794606709424,0.0,2.068771498208704,150.0,8.464814664913472,0,1,150.0,2.5466794606709424,1.8000000000000003,2.068771498208704,1.9452955568287678,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,25.556161870358,347.1256965241913,5,4.0,300.0,60.0,2,20.0,8.0,113.65035223228031,23.715820770360402,0.5,12.0,261.0,10.0,150.0,18.72,1.018368,1.8000000000000003,1.19,7.959959198491327,blade,23.715820770360402,3.9069013235667933,0.0,3.1737351438721895,150.0,12.253921138081193,0,3,141.3812134561628,3.9069013235667933,1.8000000000000003,3.1737351438721895,4.825432359178385,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,27.38347069507435,223.7729987679362,4,4.0,300.0,60.0,2,20.0,8.0,40.67346496664779,15.299825006472496,0.5,12.0,261.0,10.0,150.0,18.812,1.0233728000000002,1.7999999999999998,1.197,6.5405669343061446,blade,15.299825006472496,1.4703641387784117,0.0,1.1944367044494744,150.0,4.86385071618383,0,2,150.0,1.4703641387784117,1.7999999999999998,1.1944367044494744,2.7894752842821786,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,20.772960237085307,245.81914320606043,3,4.0,300.0,60.0,2,20.0,8.0,73.4603365347822,24.05069626785763,0.5,12.0,261.0,10.0,150.0,18.441,1.0031904,1.8000000000000003,0.823,9.229286949079052,blade,24.05069626785763,2.948131539096583,0.0,2.39488737991641,150.0,8.37418622448498,0,2,150.0,2.948131539096583,1.8000000000000003,2.39488737991641,4.3904840180552265,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,36.990434356485515,272.448636734837,3,4.0,300.0,60.0,2,20.0,8.0,87.15543185207297,26.13114550129344,0.5,12.0,261.0,10.0,150.0,19.208,1.0449152,1.8000000000000003,0.848,10.102831285360974,blade,26.13114550129344,3.4918996155234563,0.0,2.836612345904598,150.0,9.74519676875504,0,3,149.54677468993665,3.4918996155234563,1.8000000000000003,2.836612345904598,4.960395991427472,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,22.208050756312236,155.5830919887665,6,4.0,300.0,60.0,2,20.0,8.0,80.47313715735537,23.993737936497016,0.5,12.0,261.0,10.0,150.0,18.532,1.0081408,1.8000000000000003,2.09,3.170721056519799,blade,23.993737936497016,3.1279445158051282,0.0,2.540956787930837,150.0,9.082853628749108,0,2,150.0,3.1279445158051282,1.8000000000000003,2.540956787930837,2.350268880197392,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,32.657024628654504,106.47582024993386,5,4.0,300.0,60.0,2,20.0,8.0,46.939773372732745,18.42586545244657,0.5,12.0,261.0,10.0,150.0,19.045,1.036048,1.7999999999999998,2.223,2.6225018618295985,blade,18.42586545244657,1.8312138654348762,0.0,1.4875696413470847,150.0,5.561104316777532,0,1,150.0,1.8312138654348762,1.7999999999999998,1.4875696413470847,1.7821002265116244,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,24.973135969462124,93.39957869873314,5,4.0,300.0,60.0,2,20.0,8.0,47.98157358819442,16.99410514756185,0.5,12.0,261.0,10.0,150.0,18.689,1.0166816,1.8000000000000003,2.286,2.3097323762699626,blade,16.99410514756185,1.7606579981218569,0.0,1.430254235312391,150.0,5.675773022382823,0,1,150.0,1.7606579981218569,1.8000000000000003,1.430254235312391,1.6416639969173272,143.35575
Ga2O3,laser+blade,20.0,80.0,2.0,31.980240962419817,265.4623673628646,3,4.0,300.0,60.0,2,20.0,8.0,63.47624823124832,24.863680285279305,0.5,12.0,261.0,10.0,150.0,19.017,1.0345248,1.7999999999999998,0.842,9.875749639759201,blade,24.863680285279305,2.7344978548453587,0.0,2.221344033036072,150.0,7.340471499673908,0,2,150.0,2.7344978548453587,1.7999999999999998,2.221344033036072,4.210718378990007,143.35575
