material,process,mat_k_thermal,mat_E_GPa,mat_cte,power_W,speed_mm_s,beam_radius_um,blade_W_um,cut_depth_um,peak_T_C,groove_depth_um,haz_depth_um,haz_excess_um,haz_width_um,haz_volume_um3,haz_volume_frac,ablated_volume_um3,max_grad_C_per_um,max_thermal_stress_MPa,crack_risk_volume_um3,crack_risk_frac,n_steps
SiC,laser,370.0,448.0,4.2e-06,36.432945138617605,305.3324800429101,6.82156516964904,23.0,60.0,1771.04,0.0,20.0,20.0,35.0,11375.0,0.007181,0.0,126.205,4158.67,100375.0,0.063368,9000
SiC,laser,370.0,448.0,4.2e-06,9.48630200635058,320.0500766167993,4.915771484414655,23.0,60.0,563.97,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,48.032,1283.72,7250.0,0.004577,9000
SiC,laser,370.0,448.0,4.2e-06,32.028263422494675,262.60319414100564,3.8358943996458956,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,2125.0,0.001342,125.0,216.452,4704.0,14375.0,0.009075,1701
SiC,laser,370.0,448.0,4.2e-06,21.638099702999085,171.07776052631456,7.84006381768526,23.0,60.0,725.88,0.0,5.0,5.0,15.0,750.0,0.000473,0.0,84.171,1669.34,10375.0,0.00655,3001
SiC,laser,370.0,448.0,4.2e-06,39.323436285921254,153.4447949254574,3.545512908586294,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1000.0,0.000631,125.0,395.0,4704.0,6250.0,0.003946,1301
SiC,laser,370.0,448.0,4.2e-06,36.10252606367315,301.62194496512694,4.441965248023807,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,3125.0,0.001973,125.0,216.823,4704.0,19250.0,0.012153,1551
SiC,laser,370.0,448.0,4.2e-06,19.56824254181361,180.57418127873217,6.896768437677824,23.0,60.0,837.59,0.0,10.0,10.0,15.0,1000.0,0.000631,0.0,70.422,1935.41,13250.0,0.008365,4001
SiC,laser,370.0,448.0,4.2e-06,26.465372503593436,242.08661649579457,5.590801127919377,23.0,60.0,1421.34,0.0,15.0,15.0,25.0,5250.0,0.003314,0.0,116.449,3325.77,58125.0,0.036695,9000
SiC,laser,370.0,448.0,4.2e-06,29.779829293096277,380.0495926776641,7.112183753302904,23.0,60.0,1357.02,0.0,15.0,15.0,25.0,6500.0,0.004104,0.0,98.409,3172.56,68875.0,0.043482,8901
SiC,laser,370.0,448.0,4.2e-06,17.9666266475585,83.45154282985848,4.252707065090484,23.0,60.0,872.87,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,169.574,2019.43,3125.0,0.001973,3201
SiC,laser,370.0,448.0,4.2e-06,16.57678710822596,276.62443577276497,4.307555789287538,23.0,60.0,1160.71,0.0,10.0,10.0,15.0,1625.0,0.001026,0.0,100.286,2704.99,25250.0,0.015941,9000
SiC,laser,370.0,448.0,4.2e-06,19.281994062657546,336.9686553596436,5.218098115861406,23.0,60.0,1165.28,0.0,10.0,10.0,25.0,2375.0,0.001499,0.0,92.844,2715.9,33625.0,0.021228,9000
SiC,laser,370.0,448.0,4.2e-06,11.864542655414198,350.37840076423373,7.477415122336717,23.0,60.0,541.24,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,36.739,1229.56,11875.0,0.007497,9000
SiC,laser,370.0,448.0,4.2e-06,27.996443920799113,210.94328077375633,6.253858320947147,23.0,60.0,1435.01,0.0,15.0,15.0,25.0,5625.0,0.003551,0.0,108.129,3358.33,59375.0,0.037484,9000
SiC,laser,370.0,448.0,4.2e-06,11.572836779603577,330.9859607569835,7.950654937399435,23.0,60.0,513.8,0.0,5.0,5.0,5.0,125.0,7.9e-05,0.0,32.98,1164.21,12000.0,0.007576,9000
SiC,laser,370.0,448.0,4.2e-06,29.484843097443562,161.24069958125347,7.073500884751856,23.0,60.0,1086.2,0.0,10.0,10.0,25.0,2500.0,0.001578,0.0,124.195,2527.53,16500.0,0.010417,3151
SiC,laser,370.0,448.0,4.2e-06,8.42434084939451,227.9066005728701,3.302100383347071,23.0,60.0,759.35,0.0,5.0,5.0,5.0,125.0,7.9e-05,0.0,70.514,1749.05,5375.0,0.003393,9000
SiC,laser,370.0,448.0,4.2e-06,38.569167331205264,371.94057228929137,5.939615984300344,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,9500.0,0.005997,250.0,153.455,4704.0,75000.0,0.047348,3751
SiC,laser,370.0,448.0,4.2e-06,27.46269090847526,126.55519959500228,3.1238823672763707,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1750.0,0.001105,125.0,218.019,4704.0,11750.0,0.007418,3251
SiC,laser,370.0,448.0,4.2e-06,31.476605936334224,394.7654041282913,6.465803326360568,23.0,60.0,1537.23,0.0,15.0,15.0,35.0,7875.0,0.004972,0.0,116.807,3601.79,75125.0,0.047427,8601
SiC,laser,370.0,448.0,4.2e-06,21.9591278309055,174.4092156153276,5.871566897435378,23.0,60.0,1134.63,0.0,10.0,10.0,15.0,2125.0,0.001342,0.0,91.547,2642.89,22000.0,0.013889,5401
SiC,laser,370.0,448.0,4.2e-06,24.97263200822645,151.65436034483312,5.8200767969049485,23.0,60.0,1238.01,0.0,10.0,10.0,25.0,2625.0,0.001657,0.0,107.649,2889.12,19375.0,0.012232,4701
SiC,laser,370.0,448.0,4.2e-06,33.7446513395855,298.61893766856554,7.606757481192595,23.0,60.0,1475.05,0.0,15.0,15.0,35.0,9125.0,0.005761,0.0,102.124,3453.68,89625.0,0.056581,9000
SiC,laser,370.0,448.0,4.2e-06,24.060443954160828,354.10825852593126,6.177005277085929,23.0,60.0,1262.2,0.0,15.0,15.0,25.0,4000.0,0.002525,0.0,94.449,2946.74,49875.0,0.031487,9000
SiC,laser,370.0,448.0,4.2e-06,9.773859471856108,157.63582688589986,4.128826684023681,23.0,60.0,713.32,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,62.604,1639.42,6500.0,0.004104,9000
SiC,laser,370.0,448.0,4.2e-06,12.791004113810843,208.94994541398015,6.864819076008903,23.0,60.0,626.98,0.0,5.0,5.0,15.0,500.0,0.000316,0.0,43.966,1433.77,13250.0,0.008365,9000
SiC,laser,370.0,448.0,4.2e-06,33.081624198759314,163.64460755605887,4.4619929576783335,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,3750.0,0.002367,125.0,183.997,4704.0,27500.0,0.017361,4051
SiC,laser,370.0,448.0,4.2e-06,39.57305114378046,148.9396595223626,7.799943964784361,23.0,60.0,1314.43,0.0,10.0,10.0,25.0,3500.0,0.00221,0.0,156.191,3071.13,26375.0,0.016651,3401
SiC,laser,370.0,448.0,4.2e-06,33.063447414902434,284.8917745390931,7.749878111773605,23.0,60.0,1451.14,0.0,15.0,15.0,35.0,8750.0,0.005524,0.0,97.397,3396.75,86875.0,0.054845,9000
SiC,laser,370.0,448.0,4.2e-06,13.079302078648517,108.18012557169921,7.220664757561493,23.0,60.0,486.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.372,1099.3,4250.0,0.002683,4601
SiC,laser,370.0,448.0,4.2e-06,38.11566193284912,129.71895098315116,3.587213834498137,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1000.0,0.000631,125.0,395.0,4704.0,6250.0,0.003946,1551
SiC,laser,370.0,448.0,4.2e-06,19.86004006684066,235.6395874662767,6.930283101602265,23.0,60.0,954.34,0.0,10.0,10.0,25.0,2500.0,0.001578,0.0,67.457,2213.48,34375.0,0.021701,9000
SiC,laser,370.0,448.0,4.2e-06,16.961185450739308,90.74881458813603,3.798157431866761,23.0,60.0,945.48,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,184.096,2192.38,3000.0,0.001894,2851
SiC,laser,370.0,448.0,4.2e-06,25.8546281931169,190.052659631107,5.18027286786782,23.0,60.0,1460.93,0.0,15.0,15.0,25.0,4500.0,0.002841,0.0,124.399,3420.06,49625.0,0.031329,9000
SiC,laser,370.0,448.0,4.2e-06,13.63591910831703,98.81387427719255,4.224218677295573,23.0,60.0,673.7,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,129.739,1545.05,2000.0,0.001263,2701
SiC,laser,370.0,448.0,4.2e-06,37.1925400830199,330.0487676985046,3.7406053046327585,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1375.0,0.000868,125.0,395.0,4704.0,8500.0,0.005366,801
SiC,laser,370.0,448.0,4.2e-06,39.75305408829375,133.08706619027032,7.893506651537206,23.0,60.0,1304.86,0.0,10.0,10.0,25.0,3500.0,0.00221,0.0,155.687,3048.34,26500.0,0.01673,3801
SiC,laser,370.0,448.0,4.2e-06,38.815053621196824,269.40937735945903,7.961845800706866,23.0,60.0,1602.85,0.0,20.0,20.0,35.0,12750.0,0.008049,0.0,110.855,3758.08,108875.0,0.068734,9000
SiC,laser,370.0,448.0,4.2e-06,17.16894369200194,311.4120733787383,5.384898642534763,23.0,60.0,1015.61,0.0,10.0,10.0,15.0,1625.0,0.001026,0.0,79.577,2359.42,27250.0,0.017203,9000
SiC,laser,370.0,448.0,4.2e-06,15.930415224247017,259.12492383458743,5.164123544316513,23.0,60.0,978.18,0.0,10.0,10.0,15.0,1375.0,0.000868,0.0,77.828,2270.26,22875.0,0.014441,9000
SiC,laser,370.0,448.0,4.2e-06,10.357590143522094,106.58625198057506,5.42033971862452,23.0,60.0,390.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.084,870.34,1375.0,0.000868,2651
SiC,laser,370.0,448.0,4.2e-06,35.00799233968421,218.9333320600073,7.571347944184778,23.0,60.0,1438.45,0.0,15.0,15.0,25.0,6000.0,0.003788,0.0,108.672,3366.51,46250.0,0.029198,4351
SiC,laser,370.0,448.0,4.2e-06,30.50301802702678,391.4975821069424,6.751274560226259,23.0,60.0,1444.09,0.0,15.0,15.0,25.0,6750.0,0.004261,0.0,107.456,3379.96,71750.0,0.045297,8651
SiC,laser,370.0,448.0,4.2e-06,19.117304117531553,246.0039123515449,5.648877452585152,23.0,60.0,1040.21,0.0,10.0,10.0,15.0,2250.0,0.00142,0.0,83.268,2418.0,32375.0,0.020439,9000
SiC,laser,370.0,448.0,4.2e-06,27.50957174488235,142.61831609287776,3.20394992512845,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1750.0,0.001105,125.0,215.93,4704.0,11750.0,0.007418,2951
SiC,laser,370.0,448.0,4.2e-06,24.54463418951206,233.62251484536674,4.753220132128981,23.0,60.0,1592.92,0.0,15.0,15.0,25.0,4375.0,0.002762,0.0,132.744,3734.42,50500.0,0.031881,9000
SiC,laser,370.0,448.0,4.2e-06,28.84156371148693,385.2015398689972,7.01599559816537,23.0,60.0,1328.4,0.0,15.0,15.0,25.0,6125.0,0.003867,0.0,96.926,3104.4,65625.0,0.04143,8801
SiC,laser,370.0,448.0,4.2e-06,23.683215017207964,140.39855157889704,4.634783420465093,23.0,60.0,1531.4,0.0,10.0,10.0,25.0,3000.0,0.001894,0.0,132.395,3587.9,31500.0,0.019886,8301
SiC,laser,370.0,448.0,4.2e-06,25.961777049141812,80.95845608891086,4.407540660764914,23.0,60.0,1198.03,0.0,10.0,10.0,15.0,1000.0,0.000631,0.0,234.606,2793.89,5875.0,0.003709,3301
SiC,laser,370.0,448.0,4.2e-06,31.04162481221044,117.94405963684426,4.08299523848057,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,3375.0,0.002131,125.0,188.554,4704.0,25375.0,0.01602,5501
SiC,laser,370.0,448.0,4.2e-06,14.91344665358084,290.43816417606877,3.3611385594264944,23.0,60.0,1194.34,0.0,10.0,10.0,15.0,1125.0,0.00071,0.0,111.972,2785.1,20500.0,0.012942,9000
SiC,laser,370.0,448.0,4.2e-06,38.26837472202322,165.82376612146675,7.637972497890982,23.0,60.0,1298.12,0.0,10.0,10.0,25.0,3500.0,0.00221,0.0,151.482,3032.27,25250.0,0.015941,3101
SiC,laser,370.0,448.0,4.2e-06,12.809305152175288,324.289465818393,7.139254317117827,23.0,60.0,602.95,0.0,5.0,5.0,15.0,500.0,0.000316,0.0,42.047,1376.54,14500.0,0.009154,9000
SiC,laser,370.0,448.0,4.2e-06,33.3695917430519,138.40352788870922,6.244851074819563,23.0,60.0,1388.12,0.0,10.0,10.0,25.0,2875.0,0.001815,0.0,154.149,3246.65,19875.0,0.012547,3601
SiC,laser,370.0,448.0,4.2e-06,35.52984775669607,393.71408219795296,7.789176984007169,23.0,60.0,1506.69,0.0,15.0,15.0,35.0,10000.0,0.006313,0.0,104.693,3529.05,90750.0,0.057292,8601
SiC,laser,370.0,448.0,4.2e-06,22.441305395121375,308.09865176784587,3.0801135702676214,23.0,60.0,2000.0,5.0,15.0,10.0,25.0,2500.0,0.001578,250.0,195.717,4704.0,28125.0,0.017756,3801
SiC,laser,370.0,448.0,4.2e-06,37.04285952582628,357.3747354556338,3.271149162839549,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1000.0,0.000631,125.0,395.0,4704.0,6000.0,0.003788,651
SiC,laser,370.0,448.0,4.2e-06,14.52112109269201,182.23587013007523,5.493119028108023,23.0,60.0,840.77,0.0,10.0,10.0,15.0,1000.0,0.000631,0.0,65.795,1942.97,16750.0,0.010574,9000
SiC,laser,370.0,448.0,4.2e-06,27.02752217465051,278.1649441565238,5.914797463960846,23.0,60.0,1472.25,0.0,15.0,15.0,25.0,5375.0,0.003393,0.0,111.816,3447.02,62250.0,0.039299,9000
SiC,laser,370.0,448.0,4.2e-06,36.66068642275898,94.3741553537418,5.973951191585734,23.0,60.0,1592.48,0.0,10.0,10.0,25.0,3250.0,0.002052,0.0,178.241,3733.37,22000.0,0.013889,5151
SiC,laser,370.0,448.0,4.2e-06,22.356732185473668,355.979834338032,4.103207931595154,23.0,60.0,1646.9,0.0,15.0,15.0,25.0,3375.0,0.002131,0.0,145.162,3863.0,43625.0,0.027541,9000
SiC,laser,370.0,448.0,4.2e-06,9.192282805660186,292.8314442640505,5.749578126361227,23.0,60.0,504.9,0.0,5.0,5.0,5.0,125.0,7.9e-05,0.0,39.124,1143.02,6625.0,0.004182,9000
SiC,laser,370.0,448.0,4.2e-06,32.267371199896004,335.03319316142904,3.5297623144005854,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1875.0,0.001184,125.0,216.874,4704.0,13000.0,0.008207,1301
SiC,laser,370.0,448.0,4.2e-06,23.45920691854686,193.85419747549733,3.6541302662905757,23.0,60.0,1651.05,0.0,15.0,15.0,25.0,3500.0,0.00221,0.0,157.901,3872.88,43125.0,0.027225,9000
SiC,laser,370.0,448.0,4.2e-06,15.335835230453547,244.57329828908004,3.032700225498749,23.0,60.0,1181.52,0.0,10.0,10.0,15.0,1250.0,0.000789,0.0,116.293,2754.58,21250.0,0.013415,9000
SiC,laser,370.0,448.0,4.2e-06,24.49056840653832,206.88707899185164,6.591269723426372,23.0,60.0,1220.99,0.0,10.0,10.0,25.0,3875.0,0.002446,0.0,88.53,2848.57,47125.0,0.029751,9000
SiC,laser,370.0,448.0,4.2e-06,18.922375497873553,176.13849630965416,6.066262232147573,23.0,60.0,954.45,0.0,10.0,10.0,15.0,1375.0,0.000868,0.0,75.766,2213.75,17250.0,0.01089,5351
SiC,laser,370.0,448.0,4.2e-06,34.4351750434695,373.4911211606951,3.4100108647491503,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1125.0,0.00071,125.0,395.0,4704.0,7500.0,0.004735,701
SiC,laser,370.0,448.0,4.2e-06,12.314448859978894,86.30436913677472,4.723674572061181,23.0,60.0,536.43,0.0,5.0,5.0,5.0,125.0,7.9e-05,0.0,102.286,1218.11,1875.0,0.001184,3151
SiC,laser,370.0,448.0,4.2e-06,31.282400760001444,145.9917959299428,4.928708216769271,23.0,60.0,1862.06,0.0,15.0,15.0,25.0,6125.0,0.003867,0.0,159.416,4375.45,54500.0,0.034407,9000
SiC,laser,370.0,448.0,4.2e-06,37.62311491452521,229.92696858712537,6.502232603600514,23.0,60.0,1893.34,0.0,20.0,20.0,35.0,11625.0,0.007339,0.0,138.306,4449.97,98625.0,0.062263,9000
SiC,laser,370.0,448.0,4.2e-06,37.46056018638123,197.3260347786873,5.768666985111677,23.0,60.0,2000.0,5.0,15.0,10.0,35.0,8875.0,0.005603,250.0,155.976,4704.0,72500.0,0.04577,6901
SiC,laser,370.0,448.0,4.2e-06,11.14283135055831,312.7362437899659,6.0336323205866105,23.0,60.0,609.16,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,44.907,1391.34,10875.0,0.006866,9000
SiC,laser,370.0,448.0,4.2e-06,23.774323421113905,187.66890138274795,3.1533706763033686,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1875.0,0.001184,125.0,202.014,4704.0,17750.0,0.011206,3651
SiC,laser,370.0,448.0,4.2e-06,16.178540439001374,368.7982528042802,6.419961807314972,23.0,60.0,808.13,0.0,10.0,10.0,15.0,1250.0,0.000789,0.0,60.693,1865.24,23125.0,0.014599,9000
SiC,laser,370.0,448.0,4.2e-06,22.893509648411687,398.48732145436736,3.907620372446372,23.0,60.0,1586.15,0.0,15.0,15.0,25.0,3500.0,0.00221,0.0,146.858,3718.3,44625.0,0.028172,8501
SiC,laser,370.0,448.0,4.2e-06,20.24253165931227,362.24701676709634,5.0279456427523535,23.0,60.0,1257.96,0.0,10.0,10.0,25.0,2625.0,0.001657,0.0,101.999,2936.63,35375.0,0.022333,9000
SiC,laser,370.0,448.0,4.2e-06,30.315255858975778,264.71221737079793,4.81837299200203,23.0,60.0,1865.21,0.0,15.0,15.0,25.0,7125.0,0.004498,0.0,158.713,4382.95,75125.0,0.047427,9000
SiC,laser,370.0,448.0,4.2e-06,34.21841347502813,249.25610488548904,5.545344560273014,23.0,60.0,1917.87,0.0,15.0,15.0,35.0,9125.0,0.005761,0.0,152.826,4508.38,89375.0,0.056424,9000
SiC,laser,370.0,448.0,4.2e-06,14.27416140989111,110.31826741261838,7.392817579116328,23.0,60.0,516.67,0.0,5.0,5.0,5.0,125.0,7.9e-05,0.0,59.548,1171.05,4625.0,0.00292,4501
SiC,laser,370.0,448.0,4.2e-06,21.534167990754803,257.27899992719654,3.223111626550621,23.0,60.0,1957.87,0.0,15.0,15.0,25.0,2875.0,0.001815,0.0,186.574,4603.65,41625.0,0.026278,9000
SiC,laser,370.0,448.0,4.2e-06,17.712241359853266,225.32129765999662,7.420037596931088,23.0,60.0,802.96,0.0,10.0,10.0,15.0,1250.0,0.000789,0.0,55.127,1852.93,23500.0,0.014836,7251
SiC,laser,370.0,448.0,4.2e-06,16.432603186488194,198.10452171715508,3.9979631185562345,23.0,60.0,1189.35,0.0,10.0,10.0,15.0,1375.0,0.000868,0.0,106.757,2773.21,21500.0,0.013573,9000
SiC,laser,370.0,448.0,4.2e-06,10.732017989667614,90.14798898114167,6.687858780862369,23.0,60.0,434.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.781,975.14,2875.0,0.001815,5401
SiC,laser,370.0,448.0,4.2e-06,10.525490024292822,268.03302507114995,7.336983721657122,23.0,60.0,482.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.382,1088.76,9375.0,0.005919,9000
SiC,laser,370.0,448.0,4.2e-06,13.51339965544151,387.750038722223,6.7092471607634305,23.0,60.0,656.6,0.0,5.0,5.0,15.0,750.0,0.000473,0.0,47.967,1504.32,15625.0,0.009864,8751
SiC,laser,370.0,448.0,4.2e-06,18.25070516871064,281.9663439843088,6.102771778405415,23.0,60.0,983.69,0.0,10.0,10.0,15.0,1750.0,0.001105,0.0,72.621,2283.39,30625.0,0.019334,9000
SiC,laser,370.0,448.0,4.2e-06,8.251608668162815,342.33697381315955,3.4779134860808893,23.0,60.0,646.98,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,59.394,1481.41,5500.0,0.003472,9000
SiC,laser,370.0,448.0,4.2e-06,31.820531698509402,114.40504907118773,7.323185816401138,23.0,60.0,1131.71,0.0,10.0,10.0,25.0,2750.0,0.001736,0.0,133.372,2635.93,19250.0,0.012153,4351
SiC,laser,370.0,448.0,4.2e-06,25.142715998978918,294.71424673260117,5.080370238174702,23.0,60.0,1420.0,0.0,15.0,15.0,25.0,4750.0,0.002999,0.0,122.967,3322.57,56125.0,0.035432,9000
SiC,laser,370.0,448.0,4.2e-06,23.04812607339116,133.4007411233318,5.3011153315990445,23.0,60.0,858.53,0.0,5.0,5.0,15.0,750.0,0.000473,0.0,166.706,1985.28,5375.0,0.003393,2151
SiC,laser,370.0,448.0,4.2e-06,17.441289288170747,319.6812769435937,4.68177067423232,23.0,60.0,1052.19,0.0,10.0,10.0,15.0,1750.0,0.001105,0.0,92.676,2446.53,27625.0,0.01744,9000
SiC,laser,370.0,448.0,4.2e-06,14.993878034302035,327.8080038424408,4.83427817109335,23.0,60.0,960.23,0.0,10.0,10.0,15.0,1000.0,0.000631,0.0,79.161,2227.51,20375.0,0.012863,9000
SiC,laser,370.0,448.0,4.2e-06,15.701620737130511,204.24877783288952,4.014943878931817,23.0,60.0,1189.02,0.0,10.0,10.0,15.0,1250.0,0.000789,0.0,105.197,2772.42,20250.0,0.012784,9000
SiC,laser,370.0,448.0,4.2e-06,8.765155078580952,364.1716547692085,4.171054438215334,23.0,60.0,638.5,0.0,5.0,5.0,5.0,125.0,7.9e-05,0.0,54.823,1461.21,5875.0,0.003709,9000
SiC,laser,370.0,448.0,4.2e-06,20.7542394312776,115.89877693245003,7.540727284284622,23.0,60.0,725.48,0.0,5.0,5.0,15.0,750.0,0.000473,0.0,85.072,1668.38,9500.0,0.005997,4301
SiC,laser,370.0,448.0,4.2e-06,33.88774370195696,120.57553455873908,4.584664205852279,23.0,60.0,1912.67,0.0,10.0,10.0,25.0,3000.0,0.001894,0.0,205.122,4496.01,19875.0,0.012547,4001
SiC,laser,370.0,448.0,4.2e-06,25.51011684973673,124.18236575547783,6.370241878322348,23.0,60.0,1046.86,0.0,10.0,10.0,15.0,1250.0,0.000789,0.0,116.99,2433.85,12750.0,0.008049,4001
SiC,laser,370.0,448.0,4.2e-06,12.024340485377262,254.75071258659253,5.670921856541886,23.0,60.0,693.73,0.0,5.0,5.0,15.0,625.0,0.000395,0.0,52.398,1592.76,12750.0,0.008049,9000
SiC,laser,370.0,448.0,4.2e-06,39.02232230992658,169.5664662276975,7.179658008540287,23.0,60.0,1408.14,0.0,10.0,10.0,25.0,3500.0,0.00221,0.0,162.548,3294.33,25750.0,0.016256,3001
SiC,laser,370.0,448.0,4.2e-06,29.076554786111735,184.26521221027406,6.635372355948696,23.0,60.0,1385.87,0.0,15.0,15.0,25.0,4750.0,0.002999,0.0,104.162,3241.28,43875.0,0.027699,6351
SiC,laser,370.0,448.0,4.2e-06,20.878682435495797,103.51507843900092,6.127855528977795,23.0,60.0,895.05,0.0,10.0,10.0,15.0,1000.0,0.000631,0.0,100.029,2072.26,9500.0,0.005997,4701
SiC,laser,370.0,448.0,4.2e-06,30.774853416338868,215.47966955674465,6.403397223793784,23.0,60.0,1505.61,0.0,15.0,15.0,25.0,7000.0,0.004419,0.0,115.518,3526.48,70875.0,0.044744,9000
SiC,laser,370.0,448.0,4.2e-06,28.62895486294402,286.2546841278714,5.362662222198712,23.0,60.0,1678.61,0.0,15.0,15.0,25.0,6500.0,0.004104,0.0,133.334,3938.53,69625.0,0.043955,9000
SiC,laser,370.0,448.0,4.2e-06,20.39452757801088,366.4843705285015,3.691775794111722,23.0,60.0,1544.37,0.0,10.0,10.0,25.0,2375.0,0.001499,0.0,142.139,3618.8,35375.0,0.022333,9000
SiC,laser,370.0,448.0,4.2e-06,26.911852279455076,317.21798250846325,4.3747120418696674,23.0,60.0,1747.5,0.0,15.0,15.0,25.0,5750.0,0.00363,0.0,155.165,4102.61,62375.0,0.039378,9000
SiC,laser,370.0,448.0,4.2e-06,35.87881092376229,156.27838675270488,7.6992213535543135,23.0,60.0,1209.56,0.0,10.0,10.0,25.0,3125.0,0.001973,0.0,142.625,2821.36,21375.0,0.013494,3251
SiC,laser,370.0,448.0,4.2e-06,8.8598731548627,301.16645484628316,3.7908459720534,23.0,60.0,689.75,0.0,5.0,5.0,5.0,250.0,0.000158,0.0,61.457,1583.28,6250.0,0.003946,9000
SiC,laser,370.0,448.0,4.2e-06,28.07242003696588,238.32235052409283,5.503431786100191,23.0,60.0,1576.01,0.0,15.0,15.0,25.0,6000.0,0.003788,0.0,126.376,3694.16,63625.0,0.040167,9000
SiC,laser,370.0,448.0,4.2e-06,18.574558219070035,273.3551195038234,3.9289067060961114,23.0,60.0,1334.1,0.0,10.0,10.0,15.0,2125.0,0.001342,0.0,121.133,3117.98,32000.0,0.020202,9000
SiC,laser,370.0,448.0,4.2e-06,29.955809755947442,96.92540913230047,4.5375815384052585,23.0,60.0,1330.53,0.0,10.0,10.0,15.0,1125.0,0.00071,0.0,261.107,3109.48,7500.0,0.004735,2801
SiC,laser,370.0,448.0,4.2e-06,34.85345237097505,202.4554741159572,3.456497968636127,23.0,60.0,2000.0,5.0,10.0,5.0,15.0,1000.0,0.000631,125.0,395.0,4704.0,6375.0,0.004025,1151
SiC,laser,370.0,448.0,4.2e-06,11.338087153942627,348.3613438046441,4.566180410818159,23.0,60.0,721.86,0.0,5.0,5.0,15.0,500.0,0.000316,0.0,62.661,1659.77,10750.0,0.006787,9000
SiC,laser,370.0,448.0,4.2e-06,21.27188531606771,345.63885141307077,6.961229268508152,23.0,60.0,980.32,0.0,10.0,10.0,25.0,3000.0,0.001894,0.0,72.256,2275.35,39625.0,0.025016,9000
SiC,laser,370.0,448.0,4.2e-06,35.402387813938375,253.27564705008143,6.2943897812873075,23.0,60.0,1829.34,0.0,15.0,15.0,35.0,10250.0,0.006471,0.0,135.571,4297.52,93250.0,0.05887,9000
SiC,blade,370.0,448.0,4.2e-06,19.566455058225678,94.66267814980822,5.0,15.209080703630164,76.21843117211378,85.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.342,145.15,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,10.812575037597458,81.34627495794251,5.0,26.272231944010162,60.23146212775458,55.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453,72.54,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,27.95581033852427,64.67494105026412,5.0,22.0661229235987,70.42082582710272,87.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.978,149.14,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,20.967306774271186,58.896086526899154,5.0,27.74274646482425,77.55734642626936,67.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.305,101.06,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,40.16768656510948,61.88090578111386,5.0,16.51801222853703,40.80338678060913,195.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.952,406.26,9625.0,0.006076,9000
SiC,blade,370.0,448.0,4.2e-06,36.61342566656514,119.57116230278112,5.0,23.592882342887087,79.05683281305829,128.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,246.46,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,31.264346617301815,79.67164658232005,5.0,25.317595651586657,47.53407124846585,132.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.861,256.64,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,45.159835258252336,93.50778351412805,5.0,16.408297292125578,62.16312834212593,193.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.163,401.62,14500.0,0.009154,9000
SiC,blade,370.0,448.0,4.2e-06,42.22950427397863,43.91026458806488,5.0,22.390218101168557,73.31285271560927,107.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.402,196.47,0.0,0.0,9000
SiC,blade,370.0,448.0,4.2e-06,46.29191688902607,62.394174623518,5.0,23.145325928975016,56.65310929892814,147.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.053,292.56,0.0,0.0,9000
